ID;species;long;lat;max.age;min.age;n.dates
1197;Homo_neanderthalensis;1.07;45;50035;42750;1
1200;Homo_neanderthalensis;-5.34;36.12;54744;42765;2
1201;Homo_neanderthalensis;-1.49;38.07;54729;42769;2
1203;Homo_neanderthalensis;-5.34;36.12;54759;42774;2
1205;Homo_neanderthalensis;-3.52;42.35;51077;42775;1
1210;Homo_neanderthalensis;-0.47;38.69;51600;42800;1
1212;Homo_sapiens;48.03;41.92;51977;42804;1
1216;Homo_neanderthalensis;15.61;48.43;54696;42812;2
1217;Homo_neanderthalensis;16.5;43.53;54688;42817;1
1221;Homo_sapiens;85.42;50.72;49867;42836;1
1222;Homo_neanderthalensis;23.77;45.2;54807;42848;4
1226;Homo_sapiens;122.97;40.58;66900;42855;3
1228;Homo_neanderthalensis;1.25;44.86;54850;42862;5
1229;Homo_neanderthalensis;2.1;41.81;45896;42863;5
1234;Homo_sapiens;85.42;50.72;49648;42883;1
1236;Homo_neanderthalensis;23.98;43.2;48478;42886;1
1237;Homo_neanderthalensis;17.22;49.67;48730;42890;1
1238;Homo_neanderthalensis;19.48;50.62;62900;42900;1
1243;Homo_neanderthalensis;-3.52;42.35;51921;42939;1
1245;Homo_neanderthalensis;-3.52;42.35;52122;42949;1
1247;Homo_neanderthalensis;-3.96;43.39;47780;42953;2
1249;Homo_neanderthalensis;23.02;45.11;54776;42959;2
1252;Homo_neanderthalensis;-4.5;36.63;54756;42988;6
1253;Homo_neanderthalensis;1.07;45;54730;42988;4
1254;Homo_sapiens;16.59;49.17;47529;42991;3
1256;Homo_neanderthalensis;5.23;44.02;76000;43000;3
1258;Homo_neanderthalensis;84.68;51.4;55400;43000;1
1259;Homo_neanderthalensis;4.55;44.32;61000;43000;1
1261;Homo_neanderthalensis;0.84;41.87;60700;43000;5
1264;Homo_sapiens;103.41;20.21;78000;43000;2
1266;Homo_sapiens;114.24;40.12;49000;43000;1
1270;Homo_sapiens;113.78;3.82;46660;43018;2
1271;Homo_sapiens;16.59;49.17;47881;43027;3
1273;Homo_neanderthalensis;5.69;50.59;52022;43035;1
1274;Homo_neanderthalensis;0.29;45.5;52022;43035;1
1276;Homo_neanderthalensis;-0.9;37.8;44550;43050;1
1279;Homo_sapiens;34.79;30.87;54853;43067;14
1282;Homo_neanderthalensis;-0.89;43.14;52071;43078;1
1284;Homo_sapiens;22.7;43.65;49327;43087;2
1285;Homo_neanderthalensis;-8.13;38.55;54700;43100;1
1286;Homo_neanderthalensis;17.3;40.95;54724;43103;1
1297;Homo_neanderthalensis;0.94;44.95;47402;43170;7
1300;Homo_neanderthalensis;10.18;48.55;45943;43190;1
1302;Homo_neanderthalensis;-4.6;43.2;49968;43194;2
1303;Homo_neanderthalensis;-0.47;38.69;61100;43200;4
1306;Homo_neanderthalensis;13.91;46.11;48834;43236;1
1308;Homo_neanderthalensis;1.69;41.53;48503;43239;1
1309;Homo_neanderthalensis;-2.73;43;54698;43239;1
1311;Homo_neanderthalensis;-3.24;43.38;51577;43240;2
1316;Homo_neanderthalensis;23.02;45.11;54699;43257;1
1322;Homo_neanderthalensis;0.29;45.5;54800;43291;2
1324;Homo_neanderthalensis;1.69;41.53;48933;43297;1
1330;Homo_neanderthalensis;15.38;40;54701;43335;1
1333;Homo_sapiens;34.79;30.87;48547;43366;3
1339;Homo_neanderthalensis;5.69;50.59;54702;43382;1
1341;Homo_neanderthalensis;90.95;54.13;51775;43406;1
1342;Homo_neanderthalensis;11.4;51.81;54703;43406;1
1344;Homo_neanderthalensis;-2.73;43;54703;43409;1
1345;Homo_neanderthalensis;-2.73;43;54703;43409;1
1347;Homo_neanderthalensis;17.22;49.67;75090;43420;4
1348;Homo_neanderthalensis;14.07;41.62;46109;43423;1
1353;Homo_neanderthalensis;13.1;41.24;98700;43500;1
1358;Homo_sapiens;15.4;48.32;48130;43557;1
1359;Homo_neanderthalensis;-0.42;45.44;73800;43600;1
1360;Homo_neanderthalensis;13.91;46.11;55700;43600;3
1362;Homo_neanderthalensis;-4.13;36.62;54708;43632;1
1368;Homo_neanderthalensis;43.25;42.34;54714;43858;1
1375;Homo_neanderthalensis;0.46;44.86;54800;44000;2
1376;Homo_neanderthalensis;83.16;51.41;56700;44000;2
1377;Homo_neanderthalensis;13.51;41.22;66000;44000;1
1380;Homo_neanderthalensis;1.73;45;60000;44000;2
1384;Homo_neanderthalensis;3.21;49.84;54000;44000;2
1392;Homo_neanderthalensis;-5.11;43.35;54733;44091;2
1406;Homo_neanderthalensis;-3.53;42.35;52100;44300;2
1409;Homo_neanderthalensis;16.09;46.31;49956;44340;1
1410;Homo_neanderthalensis;19.83;50.2;54764;44345;2
1412;Homo_neanderthalensis;-5.11;43.35;49977;44363;2
1413;Homo_neanderthalensis;17.22;49.67;54728;44381;1
1414;Homo_neanderthalensis;-0.31;43.82;59000;44400;1
1418;Homo_neanderthalensis;-3.97;43.29;54729;44416;2
1419;Homo_neanderthalensis;-5.34;36.12;54756;44419;1
1423;Homo_neanderthalensis;12.97;46.28;51301;44448;4
1428;Homo_neanderthalensis;1.69;41.53;50128;44474;1
1430;Homo_sapiens;102.96;49.26;46291;44480;1
1431;Homo_neanderthalensis;4.82;50.22;54730;44490;1
1433;Homo_neanderthalensis;9.02;45.93;54731;44511;1
1436;Homo_neanderthalensis;-5.31;43.38;54732;44532;1
1437;Homo_neanderthalensis;40;44.17;60700;44532;2
1438;Homo_neanderthalensis;0.29;45.5;54732;44547;2
1439;Homo_neanderthalensis;12.97;46.28;54753;44558;3
1442;Homo_neanderthalensis;-2.73;43;54733;44583;1
1445;Homo_neanderthalensis;-6.05;42.48;69600;44600;1
1446;Homo_neanderthalensis;16.5;43.53;48534;44603;1
1449;Homo_neanderthalensis;9.78;48.39;54734;44627;1
1450;Homo_neanderthalensis;-3.86;43.36;47969;44633;1
1453;Homo_neanderthalensis;-0.99;39.75;48426;44638;1
1458;Homo_neanderthalensis;-5.81;36.75;64100;44700;2
1463;Homo_neanderthalensis;20.63;48.11;52013;44779;2
1464;Homo_sapiens;134.47;68.92;49804;44789;1
1467;Homo_neanderthalensis;34.94;32.56;51800;44800;1
1473;Homo_neanderthalensis;9.02;45.93;55800;44840;2
1478;Homo_neanderthalensis;0.61;45.32;58300;44900;2
1484;Homo_neanderthalensis;0.74;46.42;51440;44946;1
1485;Homo_neanderthalensis;23.02;45.11;54743;44958;1
1487;Homo_neanderthalensis;43.48;42.24;54769;44980;2
1489;Homo_neanderthalensis;1.69;41.53;54743;44988;1
1492;Homo_neanderthalensis;-2.68;51.23;54830;44997;4
1493;Homo_neanderthalensis;1.45;50.11;65000;45000;1
1495;Homo_neanderthalensis;-1.45;43.48;55000;45000;1
1501;Homo_neanderthalensis;0.37;42.92;54745;45046;1
1503;Homo_neanderthalensis;-6.34;38.12;55300;45100;1
1505;Homo_neanderthalensis;2.29;49.11;54748;45158;1
1508;Homo_neanderthalensis;-1.19;53.26;51231;45173;1
1511;Homo_sapiens;82.01;24.5;57700;45300;2
1512;Homo_neanderthalensis;-0.47;38.69;58600;45300;2
1515;Homo_neanderthalensis;11.18;42.37;51266;45393;3
1517;Homo_neanderthalensis;34.94;32.56;54849;45409;5
1521;Homo_sapiens;82.01;24.5;56800;45500;2
1524;Homo_neanderthalensis;0.83;46.67;54300;45600;2
1527;Homo_neanderthalensis;13.91;46.11;63400;45700;3
1528;Homo_neanderthalensis;84.68;51.4;54762;45704;1
1529;Homo_neanderthalensis;44.24;36.8;54763;45762;2
1535;Homo_neanderthalensis;3.43;50.45;52540;45860;1
1537;Homo_sapiens;82.01;24.5;57500;45900;2
1545;Homo_neanderthalensis;8.37;44.2;118000;46000;5
1546;Homo_neanderthalensis;13.51;41.22;60000;46000;1
1549;Homo_neanderthalensis;-7.69;39.63;56000;46000;1
1551;Homo_neanderthalensis;-2.96;43.4;59500;46100;1
1552;Homo_neanderthalensis;1.25;44.85;51700;46100;1
1553;Homo_neanderthalensis;11.79;48.94;54773;46142;1
1555;Homo_neanderthalensis;11.79;48.94;54785;46162;1
1556;Homo_neanderthalensis;23.02;45.11;54774;46182;1
1560;Homo_neanderthalensis;-3.24;43.38;52041;46330;1
1564;Homo_neanderthalensis;-1.19;53.26;54782;46481;1
1566;Homo_neanderthalensis;11.79;48.94;54809;46616;1
1569;Homo_neanderthalensis;0.97;44.91;83200;46800;8
1570;Homo_neanderthalensis;0.97;44.91;53900;46900;1
1571;Homo_neanderthalensis;11.82;48.93;55900;46900;1
1574;Homo_neanderthalensis;-3.32;40.95;65600;47000;3
1575;Homo_neanderthalensis;35.63;33.01;77000;47000;6
1576;Homo_neanderthalensis;4.2;44.4;53000;47000;2
1582;Homo_neanderthalensis;83.16;51.41;62300;47200;2
1588;Homo_neanderthalensis;-6.34;38.12;70800;47400;2
1590;Homo_neanderthalensis;1.81;41.22;54600;47600;2
1593;Homo_neanderthalensis;28.3;44.29;61700;47700;1
1596;Homo_neanderthalensis;-3.32;40.95;63700;47800;3
1597;Homo_neanderthalensis;11.79;48.94;54816;47823;1
1599;Homo_sapiens;77.61;22.94;74000;48000;1
1600;Homo_neanderthalensis;-8.55;39.98;97000;48000;2
1604;Homo_neanderthalensis;-5.34;36.12;55000;48400;1
1605;Homo_neanderthalensis;34.94;32.56;55400;48400;1
1606;Homo_neanderthalensis;0.29;45.5;54000;48400;1
1608;Homo_neanderthalensis;4.75;44.48;55350;48650;1
1609;Homo_neanderthalensis;0.81;44.77;54800;48800;1
1610;Homo_neanderthalensis;1.25;44.85;53600;48800;1
1612;Homo_neanderthalensis;0.97;44.91;57100;48900;1
1613;Homo_neanderthalensis;13.1;41.24;58300;48999;2
1615;Homo_neanderthalensis;-0.17;45.2;57000;49000;1
1618;Homo_neanderthalensis;4.2;44.4;59000;49000;1
1620;Homo_sapiens;73.99;26.46;61000;49000;1
1623;Homo_neanderthalensis;-6.34;38.12;71100;49100;1
1625;Homo_sapiens;35.19;33.04;60200;49200;1
1628;Homo_neanderthalensis;5.63;44.75;54700;49500;1
1629;Homo_neanderthalensis;0.61;45.32;63200;49600;1
1631;Homo_neanderthalensis;-1.22;53.28;55900;49700;1
1632;Homo_neanderthalensis;1.25;44.85;55700;49700;1
1635;Homo_neanderthalensis;-0.9;37.8;57850;49750;2
1638;Homo_neanderthalensis;16.99;51.09;83700;49900;5
1639;Homo_neanderthalensis;16.99;51.09;60900;49900;2
1640;Homo_neanderthalensis;-0.17;45.2;60000;50000;1
1642;Homo_sapiens;119.56;35.5;63000;50000;3
1644;Homo_neanderthalensis;-0.9;37.8;59400;50000;1
1649;Homo_neanderthalensis;19.83;50.2;60300;50300;1
1651;Homo_neanderthalensis;1.25;44.85;56100;50300;1
1652;Homo_neanderthalensis;-6.34;38.12;58800;50400;1
1654;Homo_neanderthalensis;0.69;52.52;56800;50600;1
1656;Homo_neanderthalensis;-2.98;51.29;54600;50800;1
1657;Homo_neanderthalensis;1.81;41.22;60480;50892;1
1658;Homo_neanderthalensis;8.38;44.2;69000;51000;1
1659;Homo_neanderthalensis;-1.45;43.48;61000;51000;1
1661;Homo_neanderthalensis;0.69;52.52;59000;51000;1
1663;Homo_neanderthalensis;-1.19;53.26;59000;51000;1
1666;Homo_neanderthalensis;13.08;45.43;59000;51100;2
1668;Homo_neanderthalensis;-4.6;43.2;54700;51400;2
1669;Homo_neanderthalensis;-6.34;38.12;59800;51400;1
1672;Homo_neanderthalensis;-3.57;42.34;60546;51768;1
1673;Homo_neanderthalensis;84.68;51.4;77900;51900;2
1674;Homo_neanderthalensis;-3.53;42.35;63300;51900;1
1676;Homo_neanderthalensis;19.83;50.43;82000;52000;1
1677;Homo_neanderthalensis;10.51;44.67;70000;52000;1
1679;Homo_sapiens;74.51;27.32;70000;52000;1
1682;Homo_neanderthalensis;17.3;48.49;61900;52100;1
1685;Homo_neanderthalensis;13.91;46.11;89800;52300;3
1690;Homo_neanderthalensis;1.24;44.86;65500;52500;2
1691;Homo_neanderthalensis;13.91;46.11;64400;52600;3
1695;Homo_neanderthalensis;0.43;45.74;62400;52800;1
1697;Homo_neanderthalensis;23.6;46.76;67400;52800;3
1699;Homo_neanderthalensis;35.3;32.95;60000;53000;1
1701;Homo_neanderthalensis;4.36;44.51;66000;53000;2
1702;Homo_neanderthalensis;0.29;45.5;57400;53000;1
1703;Homo_neanderthalensis;-3.63;40.31;87000;53000;1
1705;Homo_neanderthalensis;18.08;50.03;70000;53000;3
1707;Homo_neanderthalensis;0.55;44.86;66200;53200;2
1708;Homo_neanderthalensis;-6.34;38.12;61000;53200;1
1709;Homo_neanderthalensis;34.94;32.56;61300;53300;1
1713;Homo_neanderthalensis;1.24;44.86;61700;53700;1
1715;Homo_neanderthalensis;-3.57;42.34;63695;53881;1
1716;Homo_neanderthalensis;35.3;32.95;61300;53900;1
1718;Homo_neanderthalensis;-7.69;39.62;68000;54000;1
1720;Homo_neanderthalensis;-0.42;45.44;61000;54000;1
1723;Homo_neanderthalensis;-3.97;43.29;83800;54100;4
1724;Homo_neanderthalensis;0.29;45.5;58900;54100;1
1725;Homo_neanderthalensis;40;44.17;78000;54100;2
1727;Homo_neanderthalensis;34.94;32.56;62400;54400;1
1728;Homo_neanderthalensis;-3.42;37.44;67230;54420;2
1729;Homo_neanderthalensis;43.79;40.33;65900;54500;1
1730;Homo_neanderthalensis;1.25;44.86;60100;54500;1
1731;Homo_neanderthalensis;2.88;43.32;57900;54500;1
1732;Homo_neanderthalensis;1.69;41.53;55102;54712;2
1735;Homo_neanderthalensis;0.25;45.61;58600;55000;1
1737;Homo_neanderthalensis;5.17;50.15;90000;55000;3
1738;Homo_neanderthalensis;21.6;51.35;73000;55000;1
1739;Homo_neanderthalensis;-1.9;49.72;87600;55100;4
1740;Homo_neanderthalensis;1.24;44.86;69500;55100;3
1742;Homo_neanderthalensis;0.35;46.62;60100;55300;1
1744;Homo_neanderthalensis;0.29;45.5;64300;55500;1
1745;Homo_neanderthalensis;-6.34;38.12;64700;55500;1
1746;Homo_neanderthalensis;13.1;41.24;68300;55700;1
1747;Homo_neanderthalensis;6.82;46.98;84400;55700;2
1749;Homo_neanderthalensis;35.11;32.68;62000;56000;1
1751;Homo_neanderthalensis;1.24;44.86;65000;56000;1
1752;Homo_sapiens;35.3;32.68;128000;56000;5
1753;Homo_neanderthalensis;24.07;43.17;78000;56000;1
1754;Homo_neanderthalensis;21.6;51.35;74000;56000;1
1755;Homo_neanderthalensis;1.81;41.22;63968;56194;1
1756;Homo_neanderthalensis;0.55;44.87;101300;56200;2
1758;Homo_neanderthalensis;34.94;32.56;63400;56400;1
1759;Homo_neanderthalensis;34.94;32.56;63500;56500;1
1765;Homo_neanderthalensis;44.77;40.56;74000;57000;2
1766;Homo_neanderthalensis;1.69;41.53;57800;57140;3
1768;Homo_neanderthalensis;4.48;44.06;68800;57200;1
1770;Homo_neanderthalensis;85.42;50.72;77200;57200;2
1772;Homo_neanderthalensis;0.29;45.5;64600;57400;1
1775;Homo_neanderthalensis;0.97;44.91;81000;57600;2
1777;Homo_neanderthalensis;-3.82;40.93;68960;57942;1
1778;Homo_neanderthalensis;34.94;32.56;65200;58000;1
1780;Homo_neanderthalensis;-4.31;42.62;90000;58000;1
1782;Homo_sapiens;115.96;29.57;109000;58000;4
1783;Homo_neanderthalensis;1.25;44.86;64900;58100;1
1784;Homo_neanderthalensis;-4.5;36.63;76900;58140;3
1785;Homo_neanderthalensis;-3.97;43.29;79500;58200;2
1786;Homo_neanderthalensis;-6.34;38.12;71900;58300;1
1787;Homo_neanderthalensis;0.94;44.95;83200;58500;2
1789;Homo_neanderthalensis;-6.34;38.12;72500;58700;1
1790;Homo_neanderthalensis;7.05;43.72;83400;58900;3
1791;Homo_neanderthalensis;0.97;44.91;73400;58900;2
1794;Homo_neanderthalensis;0.43;47.34;78600;59000;2
1795;Homo_neanderthalensis;0.69;52.52;72000;59000;2
1797;Homo_neanderthalensis;-1.84;49.47;94000;59000;6
1801;Homo_neanderthalensis;-3.57;42.34;81567;59545;1
1802;Homo_neanderthalensis;-6.34;38.12;69400;59600;1
1803;Homo_neanderthalensis;1.25;47.29;71700;59700;3
1804;Homo_neanderthalensis;13.91;46.11;76800;59800;3
1806;Homo_sapiens;102.82;24.82;80000;60000;1
1809;Homo_sapiens;108.18;37.18;68000;60000;1
1810;Homo_neanderthalensis;34.97;32.67;120000;60000;1
1816;Homo_sapiens;107.72;29.88;79600;60400;5
1818;Homo_neanderthalensis;-6.34;38.12;71800;60800;1
1821;Homo_neanderthalensis;13.49;41.24;71000;61000;1
1822;Homo_neanderthalensis;-9.13;38.85;89000;61000;2
1823;Homo_neanderthalensis;2.12;50.02;80500;61100;2
1826;Homo_neanderthalensis;5.25;43.98;96200;61300;4
1827;Homo_neanderthalensis;-0.42;45.44;71700;61300;1
1830;Homo_neanderthalensis;1.16;44.81;67700;61500;1
1831;Homo_neanderthalensis;-2.96;43.4;78400;61600;1
1834;Homo_neanderthalensis;-1.9;49.72;81600;61900;2
1836;Homo_neanderthalensis;-3.55;40.41;130000;62000;1
1837;Homo_neanderthalensis;4.3;47.53;102000;62000;2
1838;Homo_neanderthalensis;10.58;44.65;84000;62000;1
1839;Homo_neanderthalensis;13.49;41.24;86000;62000;2
1842;Homo_sapiens;82.01;24.5;82800;62100;3
1843;Homo_neanderthalensis;40;44.17;73000;62200;1
1845;Homo_neanderthalensis;-3.42;37.44;77950;62340;3
1847;Homo_neanderthalensis;3.07;50.12;71500;63000;2
1849;Homo_neanderthalensis;2.12;50.02;87900;63200;2
1852;Homo_neanderthalensis;2.12;50.02;89600;63700;2
1853;Homo_neanderthalensis;-1.45;49.68;75700;63700;1
1856;Homo_sapiens;79.88;13.23;84000;64000;1
1857;Homo_neanderthalensis;19.83;50.43;114000;64000;2
1861;Homo_neanderthalensis;21.6;51.35;90000;64000;1
1863;Homo_neanderthalensis;0.97;44.91;91900;64200;4
1864;Homo_neanderthalensis;2.12;50.02;93800;64400;4
1865;Homo_neanderthalensis;6.82;46.98;71200;64400;1
1866;Homo_neanderthalensis;1.25;44.86;72200;64400;1
1870;Homo_neanderthalensis;-0.42;45.44;80600;64800;1
1871;Homo_neanderthalensis;2.12;50.02;83900;64900;2
1872;Homo_neanderthalensis;-0.17;45.2;81000;65000;1
1874;Homo_neanderthalensis;35.11;32.68;67000;65000;1
1875;Homo_neanderthalensis;17.22;49.67;76000;65000;1
1877;Homo_neanderthalensis;35.3;32.95;71900;65100;1
1878;Homo_neanderthalensis;17.22;49.67;77500;65100;1
1879;Homo_neanderthalensis;-3.53;42.35;76600;65400;1
1880;Homo_neanderthalensis;-0.38;45.73;73800;65600;1
1888;Homo_neanderthalensis;-3.82;40.93;83246;66603;2
1890;Homo_sapiens;109.43;24.18;140000;66800;3
1891;Homo_neanderthalensis;-1.45;43.48;69000;67000;1
1892;Homo_sapiens;78.13;15.32;83000;67000;2
1896;Homo_neanderthalensis;11.55;49.5;87610;67186;2
1897;Homo_neanderthalensis;13.91;46.11;90300;67200;3
1899;Homo_neanderthalensis;3.18;43.95;79500;67500;1
1900;Homo_neanderthalensis;5.25;43.98;85000;67800;1
1903;Homo_neanderthalensis;13.1;41.24;87000;68000;1
1904;Homo_neanderthalensis;-3.63;40.31;146000;68000;2
1905;Homo_neanderthalensis;1.69;41.53;68480;68180;1
1906;Homo_neanderthalensis;-3.76;42.51;78200;68200;1
1909;Homo_neanderthalensis;7.84;43.83;96000;68700;2
1910;Homo_neanderthalensis;1.69;41.53;72190;68970;3
1913;Homo_neanderthalensis;11.5;45.43;71200;69200;1
1915;Homo_neanderthalensis;1.69;41.53;69570;69330;1
1917;Homo_neanderthalensis;3.88;44.97;90600;69600;2
1918;Homo_neanderthalensis;0.43;47.34;81400;69800;1
1919;Homo_sapiens;41.06;28.01;80000;70000;1
1920;Homo_sapiens;74.53;27.34;84000;70000;1
1921;Homo_neanderthalensis;24.07;43.17;140000;70000;1
1922;Homo_sapiens;74.41;27.32;90000;70000;1
1924;Homo_neanderthalensis;4.47;49.6;84800;70400;1
1926;Homo_neanderthalensis;17.22;49.67;84400;70600;1
1928;Homo_neanderthalensis;13.91;46.11;89500;70900;3
1929;Homo_neanderthalensis;5.25;43.98;97600;70920;7
1931;Homo_neanderthalensis;1.67;41.46;86000;71000;2
1937;Homo_neanderthalensis;34.12;53.34;93300;71300;5
1938;Homo_neanderthalensis;1.25;47.29;112800;71500;11
1943;Homo_neanderthalensis;34.08;44.83;92000;72000;1
1946;Homo_neanderthalensis;34.88;31.93;122000;72000;2
1948;Homo_neanderthalensis;21.6;51.35;98000;72000;1
1952;Homo_neanderthalensis;13.91;46.11;93000;72300;3
1953;Homo_neanderthalensis;1.25;44.86;80300;72300;1
1954;Homo_neanderthalensis;-3.47;42.05;168020;72410;4
1959;Homo_neanderthalensis;1.69;41.53;73830;72910;3
1960;Homo_neanderthalensis;1.69;41.53;73260;72980;1
1961;Homo_neanderthalensis;1.25;44.86;80400;73000;1
1969;Homo_neanderthalensis;-2.02;49.19;97800;73800;1
1971;Homo_neanderthalensis;19.83;50.43;128000;74000;1
1973;Homo_neanderthalensis;20.33;49.03;140000;74000;3
1974;Homo_neanderthalensis;13.49;41.24;84000;74000;1
1975;Homo_neanderthalensis;0.34;45.03;86400;74400;1
1978;Homo_neanderthalensis;1.24;44.86;95800;74800;2
1981;Homo_sapiens;109.43;24.18;156000;75000;4
1982;Homo_neanderthalensis;4.2;44.4;137000;75000;4
1983;Homo_sapiens;82.01;24.5;80900;75100;1
1987;Homo_neanderthalensis;-8.61;39.51;90100;76100;1
1988;Homo_neanderthalensis;4.47;49.6;91300;76100;1
1992;Homo_neanderthalensis;18.54;44.85;104500;77000;2
1995;Homo_neanderthalensis;-8.61;39.51;87700;77500;1
1998;Homo_neanderthalensis;-3.97;43.29;100000;78000;1
2001;Homo_neanderthalensis;16.09;46.31;94900;78600;4
2002;Homo_neanderthalensis;-1.46;43.48;89900;78700;1
2003;Homo_neanderthalensis;-8.61;39.51;90900;78900;1
2005;Homo_neanderthalensis;5.72;43.33;95000;79000;1
2006;Homo_sapiens;34.97;32.67;117000;79000;1
2008;Homo_neanderthalensis;0.94;44.95;100300;79500;2
2010;Homo_neanderthalensis;19.83;50.43;114000;80000;1
2012;Homo_neanderthalensis;-8.61;39.51;92000;80000;1
2014;Homo_neanderthalensis;3.03;50.55;102000;80000;1
2016;Homo_neanderthalensis;-3.42;37.44;87770;80730;1
2017;Homo_neanderthalensis;-9.2;39.29;93400;80800;1
2018;Homo_neanderthalensis;28.3;44.29;108600;80800;1
2019;Homo_neanderthalensis;4.56;44.32;99000;81000;1
2021;Homo_neanderthalensis;5.03;50.49;173000;81000;1
2022;Homo_neanderthalensis;-2.02;49.19;110000;81200;1
2024;Homo_neanderthalensis;-3.63;40.31;99600;81600;1
2025;Homo_neanderthalensis;84.68;51.4;120500;81700;1
2026;Homo_sapiens;55.85;25.12;143000;81800;3
2027;Homo_sapiens;114.7;40.26;90000;82000;1
2029;Homo_neanderthalensis;1.96;41.27;91900;82000;2
2031;Homo_neanderthalensis;23.54;46.21;116000;82000;1
2032;Homo_neanderthalensis;0.24;51.43;95200;82200;1
2035;Homo_sapiens;77.61;22.94;105000;83000;1
2036;Homo_neanderthalensis;25.55;49.66;166000;83000;3
2037;Homo_neanderthalensis;-1.27;49.6;103000;83000;2
2038;Homo_neanderthalensis;34.97;32.67;181000;83000;3
2039;Homo_neanderthalensis;-3.82;40.93;98842;83080;1
2040;Homo_neanderthalensis;13.49;41.24;128000;84000;2
2046;Homo_sapiens;74.53;27.34;106600;84600;1
2047;Homo_neanderthalensis;17.22;49.67;102200;84800;1
2049;Homo_sapiens;109.09;24.22;139600;85000;1
2050;Homo_neanderthalensis;3.03;50.55;105000;85000;1
2051;Homo_neanderthalensis;19.08;47.5;117600;85000;5
2052;Homo_neanderthalensis;2.83;42.03;90200;85200;1
2053;Homo_neanderthalensis;-8.99;38.47;100300;85223;18
2055;Homo_neanderthalensis;84.68;51.4;124000;85800;2
2057;Homo_neanderthalensis;4.69;44.68;100400;86000;1
2058;Homo_neanderthalensis;11.9;51.32;100000;86000;1
2061;Homo_sapiens;39.4;27.4;94800;86500;2
2063;Homo_neanderthalensis;4.87;44.93;133000;86500;5
2066;Homo_neanderthalensis;-2.02;49.19;118300;86700;1
2069;Homo_neanderthalensis;19.83;50.43;129000;87000;1
2076;Homo_neanderthalensis;-0.99;37.59;120000;87400;6
2078;Homo_sapiens;41.06;28.01;102000;88000;1
2079;Homo_neanderthalensis;21.6;51.35;102000;88000;1
2081;Homo_neanderthalensis;0.11;44.99;97200;88200;1
2084;Homo_neanderthalensis;-4.27;42.75;104372;88307;2
2087;Homo_neanderthalensis;5.72;43.33;105000;89000;1
2088;Homo_neanderthalensis;35.27;32.73;99000;89000;1
2089;Homo_sapiens;121.7;31.87;117000;89000;2
2092;Homo_neanderthalensis;17.22;49.67;106800;89200;1
2097;Homo_neanderthalensis;16.41;49.05;104500;89900;1
2098;Homo_neanderthalensis;-8.99;38.47;98428;89907;3
2099;Homo_neanderthalensis;44.77;40.56;132000;90000;2
2100;Homo_neanderthalensis;11.55;45.42;176000;90000;2
2104;Homo_neanderthalensis;1.25;44.86;99100;90500;1
2107;Homo_neanderthalensis;13.49;41.24;111000;91000;2
2108;Homo_neanderthalensis;13.49;41.24;102000;91000;2
2110;Homo_neanderthalensis;-8.99;38.47;103800;91800;1
2111;Homo_neanderthalensis;35.27;32.73;104000;92000;1
2113;Homo_neanderthalensis;30.57;37.08;135800;92600;2
2114;Homo_neanderthalensis;46.99;39.62;197000;93000;2
2117;Homo_neanderthalensis;2.22;49.07;117000;93000;1
2118;Homo_neanderthalensis;84.68;51.4;115700;93500;1
2119;Homo_neanderthalensis;13.91;46.11;128100;93800;3
2120;Homo_neanderthalensis;0.47;45.67;108000;94000;1
2122;Homo_neanderthalensis;-3.6;40.3;161000;95000;3
2125;Homo_neanderthalensis;22.36;36.68;123000;95000;1
2126;Homo_neanderthalensis;21.68;39.67;165000;95000;7
2127;Homo_neanderthalensis;91.65;55.22;115000;95000;1
2128;Homo_neanderthalensis;-8.61;39.51;123500;95100;1
2129;Homo_neanderthalensis;13.91;46.11;117000;95400;3
2130;Homo_neanderthalensis;33.88;44.73;112500;95500;1
2133;Homo_sapiens;109.53;29.48;112000;96000;1
2134;Homo_neanderthalensis;21.68;39.67;159000;96000;2
2135;Homo_neanderthalensis;1.96;41.27;111700;96500;1
2138;Homo_sapiens;105.37;27.72;181000;97000;2
2139;Homo_neanderthalensis;11.38;50.95;135000;97000;1
2140;Homo_neanderthalensis;1.56;48.99;112800;97200;1
2141;Homo_neanderthalensis;2.83;42.03;117600;97600;1
2143;Homo_neanderthalensis;4.36;44.51;124000;98000;1
2144;Homo_sapiens;109.53;29.48;124000;98000;1
2145;Homo_neanderthalensis;1.24;44.86;111800;98200;1
2146;Homo_neanderthalensis;2.58;44.41;157200;98700;3
2147;Homo_neanderthalensis;1.69;41.53;105100;98900;1
2149;Homo_neanderthalensis;7.78;47.93;141000;99000;2
2153;Homo_neanderthalensis;2.06;49.84;114300;99300;1
2155;Homo_sapiens;107.51;22.29;112900;99500;1
2157;Homo_neanderthalensis;19.83;50.43;144000;100000;1
2158;Homo_neanderthalensis;19.83;50.43;172000;100000;2
2159;Homo_neanderthalensis;4.76;44.73;231000;100000;5
2160;Homo_neanderthalensis;86.23;51.45;166000;100000;1
2161;Homo_neanderthalensis;-7.7;39.64;119000;100000;2
2162;Homo_sapiens;52;17;113000;100200;1
2165;Homo_neanderthalensis;19.83;50.43;151000;101000;1
2168;Homo_neanderthalensis;1.69;41.53;103500;101100;1
2169;Homo_neanderthalensis;-8.99;38.47;118500;101900;1
